"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"forest https://t.co/9rhC8k5Hbg",FALSE,0,NA,2016-11-12 23:58:25,FALSE,NA,"797589395993870336",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","thebonkbatter",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:58:15,FALSE,NA,"797589357477576704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stacygainok",6704,TRUE,FALSE,NA,NA
"RT @musicnews_facts: 'Forest Hills Drive' by J. Cole has now spent 100 weeks on Billboard 200. It hasn't left the chart since its released.…",FALSE,0,NA,2016-11-12 23:58:13,FALSE,NA,"797589345939193856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LooneyLah",1480,TRUE,FALSE,NA,NA
"RT @Treesftf: Thank you for making it possible for Joseph to send his son to school through the savings that his Forest Garden has given hi…",FALSE,0,NA,2016-11-12 23:58:11,FALSE,NA,"797589336984354816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Salmacharm",2,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:58:09,FALSE,NA,"797589332290719744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ben_Kuny",6704,TRUE,FALSE,NA,NA
"RT @totravelplaces: Forest Moon, Wales https://t.co/B6YKDItA3m",FALSE,0,NA,2016-11-12 23:58:00,FALSE,NA,"797589294512640000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tcayan46",12,TRUE,FALSE,NA,NA
"RT @cartoonnetwork: ""������Come along with me
And the butterflies and bees
We can wander through the forest
And do so as we please������ 

(������: @lindz…",FALSE,0,NA,2016-11-12 23:57:58,FALSE,NA,"797589284509208576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Voltaurosdraws",304,TRUE,FALSE,NA,NA
"RT @inamin3ta: 【現在109ツイ】Twitterで1000ファボ以上のヴィク勇イラスト【ユーリ!!!on ICE】 - NAVER まとめ https://t.co/kEk3fGTFTb",FALSE,0,NA,2016-11-12 23:57:58,FALSE,NA,"797589284488237057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","master8_forest",1,TRUE,FALSE,NA,NA
"RT @REI: ""Leftover turkey sandwiches taste even better if you’ve hauled them up a mountain."" - @NationalForests https://t.co/5rFXmc2qRq #Op…",FALSE,0,NA,2016-11-12 23:57:57,FALSE,NA,"797589281694949376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HCBuzulencia",22,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:54,FALSE,NA,"797589268382306304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MMadoudou",6704,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:54,FALSE,NA,"797589266314297344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iseelaa_murrgaa",6704,TRUE,FALSE,NA,NA
"The wind whipped against her skin as her legs ran as fast as they could possible, her hazel orbs darted around the forest in a panicked—",FALSE,0,"PrestigeVirtue",2016-11-12 23:57:52,FALSE,"797579161833504768","797589257900658688","795229369153318912","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrestigeVirtue",0,FALSE,FALSE,NA,NA
"RT @RainforestResq: PLS SIGN: Freedom for forest guardian Clovis! https://t.co/qPnjraVEaS #Madagascar",FALSE,0,NA,2016-11-12 23:57:51,FALSE,NA,"797589255375597568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHelpBook",19,TRUE,FALSE,NA,NA
"jghf forest lake with ate irene and eric ������������‍♀️",FALSE,0,NA,2016-11-12 23:57:49,FALSE,NA,"797589247851016192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","margarettelance",0,FALSE,FALSE,NA,NA
"Received ""Forest Child"" by @heatherdgilbert &amp; ""Worth it All"" by @authorbella2015 today! I love great #bookmail! Thank you, Ladies!!",FALSE,0,NA,2016-11-12 23:57:49,FALSE,NA,"797589246366334976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Raechel_95",0,FALSE,FALSE,NA,NA
"RT @DeptfordHSdrama: The Forest of Arden awaits your visit, Nov 17, 18, 19 (7:30 curtain). #dhsfallplay2016 #Shakespeare https://t.co/Q0N6O…",FALSE,0,NA,2016-11-12 23:57:48,FALSE,NA,"797589243958796292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rosenzweigg_",8,TRUE,FALSE,NA,NA
"RT @mattstonephotog: #Louisville getting ready for Wake Forest. #L1C4 https://t.co/85K4RsZCEP",FALSE,0,NA,2016-11-12 23:57:48,FALSE,NA,"797589241849118720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bootsy2Sexy",6,TRUE,FALSE,NA,NA
"RT @UofLSheriff50: Russell Athletic Bowl &amp; Rose Bowl in attendance for UofL vs Wake Forest",FALSE,0,NA,2016-11-12 23:57:46,FALSE,NA,"797589235465388032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eric_C_Fraley",3,TRUE,FALSE,NA,NA
"RT @WorldNomads: Ancient castle✅ Zen temple✅ Bamboo forest✅ Don't miss our local insider's TOP 5 MUST-SEE #Japanese landmarks: https://t.co…",FALSE,0,NA,2016-11-12 23:57:46,FALSE,NA,"797589233099833344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Gustav2015",1,TRUE,FALSE,NA,NA
"#white sexy fucking photos for ftv nude girls fucking in forest pictures https://t.co/QHLB6hThre",FALSE,0,NA,2016-11-12 23:57:43,FALSE,NA,"797589222639157249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LukinaDmitrieva",0,FALSE,FALSE,NA,NA
"RT @Epics_Garden: 「3Dホラー脱出ゲーム -In the Forest-」
話題のVRモードを搭載したホラーゲーム！
VRゴーグルなしで遊べる通常モードもあります
Android➡︎https://t.co/aAi7nyAGKT
iOS➡︎https://t.…",FALSE,0,NA,2016-11-12 23:57:41,FALSE,NA,"797589213176852481",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","VR_Technology",1,TRUE,FALSE,NA,NA
"Finally found Into the Forest on Amazon. Watching it now @evanrachelwood @EllenPage So excited ������",FALSE,0,NA,2016-11-12 23:57:40,FALSE,NA,"797589210542862336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thesameJay",0,FALSE,FALSE,NA,NA
"RT @VegasNews: Magical Forest Celebrates 25 Years of Spreading Holiday Cheer with Tree Lighting Nov. 25 - https://t.co/3HhpsfH0Hr @VegasNew…",FALSE,0,NA,2016-11-12 23:57:39,FALSE,NA,"797589205119602689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuzyRockLA",5,TRUE,FALSE,NA,NA
"RT @InspireTraveler: Deciduous Forest in the French Alps, #France: https://t.co/Egzv12ZKl0 #travel #trip https://t.co/o8qABCx6cb",FALSE,0,NA,2016-11-12 23:57:39,FALSE,NA,"797589203181674496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JOchoaVidal",3,TRUE,FALSE,NA,NA
"I am the wind. I am as swift as the wind. I am the forest. I am as quiet as the forest. And... I'm flexible... as a cat!",FALSE,0,NA,2016-11-12 23:57:38,FALSE,NA,"797589199155331073",NA,"<a href=""https://www.google.com"" rel=""nofollow"">lev bot nya</a>","haibalev_eng",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:35,FALSE,NA,"797589188241747968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thenamesdashaa",6704,TRUE,FALSE,NA,NA
"Picking up dinner (@ Stater Bros. Markets - @staterbrosmkts in Lake Forest, CA) https://t.co/7LoGrH7Mii",FALSE,0,NA,2016-11-12 23:57:34,FALSE,NA,"797589184739508224",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","NikkNack",0,FALSE,FALSE,"-117.67998227","33.63841611"
"Louisville vs wake forest I'm not missing that",FALSE,0,NA,2016-11-12 23:57:33,FALSE,NA,"797589179718922240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","young_truth01",0,FALSE,FALSE,NA,NA
"RT @UofLSheriff50: Russell Athletic Bowl &amp; Rose Bowl in attendance for UofL vs Wake Forest",FALSE,0,NA,2016-11-12 23:57:33,FALSE,NA,"797589177844035585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrendanScone",3,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:57:31,FALSE,NA,"797589169853911041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shawngardner",24,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:30,FALSE,NA,"797589165567143937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingAlexis80",6704,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:28,FALSE,NA,"797589157665128448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Idfcyo",6704,TRUE,FALSE,NA,NA
"RT @PigsAndPlans: Toronto artist @itskforest adds to the expanding sound of R&amp;B with new project, 'Eyes of Taiga.' https://t.co/Rq8c0IQ6UW…",FALSE,0,NA,2016-11-12 23:57:27,FALSE,NA,"797589153663827969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leekmill_",36,TRUE,FALSE,NA,NA
"RT @CIFOR_Hutan: Counting days to @PEFC Forest Certification Week 2016! #PEFCBali #ThinkLandscape @TCHSunderland @GlobalLF https://t.co/9yq…",FALSE,0,NA,2016-11-12 23:57:26,FALSE,NA,"797589149045792768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syahrul_fitra",1,TRUE,FALSE,NA,NA
"RT @Bed_of_the_Dead: Tonight Bed of the Dead screens at the Forest City Film Festival Tickets on sale now https://t.co/CTMwvy3GFQ #Horror h…",FALSE,0,NA,2016-11-12 23:57:26,FALSE,NA,"797589148290916354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VirginRadioLON",11,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:25,FALSE,NA,"797589143983423488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KvngMeBih",6704,TRUE,FALSE,NA,NA
"RT @catsnkittys: https://t.co/ghAq8Yb5BG

Can I really get one more furball? I think so! Not crazy yet!

M/F LOTS of colors /sizes. #cat #t…",FALSE,0,NA,2016-11-12 23:57:23,FALSE,NA,"797589137838768128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JingerKatKK",4,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:22,FALSE,NA,"797589133027786756",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matie_katie55",6704,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:21,FALSE,NA,"797589130909777920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_kyyky",6704,TRUE,FALSE,NA,NA
"if you are looking for me, i will be in the forest contemplating my sins. #safeplace",FALSE,0,NA,2016-11-12 23:57:21,FALSE,NA,"797589129768947712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArthurDimmesd11",0,FALSE,FALSE,NA,NA
"Russell Athletic Bowl &amp; Rose Bowl in attendance for UofL vs Wake Forest",FALSE,5,NA,2016-11-12 23:57:19,FALSE,NA,"797589119627120640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UofLSheriff50",3,FALSE,FALSE,NA,NA
"RT @alovewithnature: forest lush https://t.co/8uaOvGJLoL",FALSE,0,NA,2016-11-12 23:57:17,FALSE,NA,"797589112362450944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","McFlurryFace_13",3257,TRUE,FALSE,NA,NA
"RT @jdemling: Josh Harvey-Clemons is out for Louisville tonight against Wake Forest.",FALSE,0,NA,2016-11-12 23:57:16,FALSE,NA,"797589109158146048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh_ThatsAsa",9,TRUE,FALSE,NA,NA
"Roses are forest green orchids are saddlebrown sugar is sweet and so on",FALSE,0,NA,2016-11-12 23:57:15,FALSE,NA,"797589103160213504",NA,"<a href=""https://www.youtube.com/watch?v=QUFwFF6EbEk"" rel=""nofollow"">bihazzngaaaa</a>","llconicc",0,FALSE,FALSE,NA,NA
"������������ - Drinking a Nova by @FFTTCIDER @ Forest Hills  — https://t.co/x566SKFnUy",FALSE,0,NA,2016-11-12 23:57:14,FALSE,NA,"797589098743693312",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","wylie",0,FALSE,FALSE,"-71.1138","42.3002"
"See a virtual tour of our listing on 9600  Forest Glen Drive #Lincoln #NE  #realestate https://t.co/wFG9MgB9KZ https://t.co/qK4JiVAtuw",FALSE,0,NA,2016-11-12 23:57:12,FALSE,NA,"797589092909207553",NA,"<a href=""http://www.circlepix.com"" rel=""nofollow"">circlepix</a>","LNKFirstRealty",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:57:12,FALSE,NA,"797589092733227008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cachet__",6704,TRUE,FALSE,NA,NA
"RT @pooo____: 先日公開されたテンダーワールド1.7.10版の池のカーペットはすごいですねー。バイオーム変更でこの淵になります。BIRCH_FOREST。カーペットは171:0を設置。ウマシカさんの仕事はすごいと再認識。水面が揺れてるのをしばらく眺めてました
#te…",FALSE,0,NA,2016-11-12 23:57:09,FALSE,NA,"797589080032718848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","am_sion",1,TRUE,FALSE,NA,NA
"Morakniv Bushcraft  Forest Test https://t.co/BrTMpIPab9 via @YouTube",FALSE,0,NA,2016-11-12 23:57:09,FALSE,NA,"797589078539665408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Caribushcraft",0,FALSE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:57:08,FALSE,NA,"797589074152423424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brendan_hk",24,TRUE,FALSE,NA,NA
"RT @UofLFootball: It's game day in Louisville! Cards return home to face Wake Forest. #GoCards https://t.co/j7hpHS1pBR",FALSE,0,NA,2016-11-12 23:57:07,FALSE,NA,"797589071178633216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CardinalCrazy24",59,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:57:04,FALSE,NA,"797589058901905408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bootsy2Sexy",24,TRUE,FALSE,NA,NA
"RT @UofLFootball: Less than 30 minutes from kickoff against Wake Forest has us feeling like ... https://t.co/31pY92PaxY",FALSE,0,NA,2016-11-12 23:57:01,FALSE,NA,"797589045517963264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cpskins44",24,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:56:49,FALSE,NA,"797588994108243968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaiSadit",6704,TRUE,FALSE,NA,NA
"https://t.co/7DBkVZZHm1 via @SInow",FALSE,0,NA,2016-11-12 23:56:44,FALSE,NA,"797588972465770497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheReal_KDubb",0,FALSE,FALSE,NA,NA
"RT @DLoesch: Oh my word: Weatherman starts forest fire, films himself reporting from it in bid to draw viewers  https://t.co/GZ9CwjW9zW",FALSE,0,NA,2016-11-12 23:56:44,FALSE,NA,"797588972285280256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Encinitas",49,TRUE,FALSE,NA,NA
"RT @Troupple: @CGonzgamer and I are Jacksepticeye the forest",FALSE,0,NA,2016-11-12 23:56:43,FALSE,NA,"797588968321716225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CGonzgamer",1,TRUE,FALSE,NA,NA
"RT @VegasNews: Magical Forest Celebrates 25 Years of Spreading Holiday Cheer with Tree Lighting Nov. 25 - https://t.co/3HhpsfH0Hr @VegasNew…",FALSE,0,NA,2016-11-12 23:56:38,FALSE,NA,"797588950739132416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VegasNews",5,TRUE,FALSE,NA,NA
"Lamar Jackson about to eat all over that Wake Forest Defense ������������������������������������.",FALSE,2,NA,2016-11-12 23:56:35,FALSE,NA,"797588937774665728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Messiah_stewart",0,FALSE,FALSE,NA,NA
"RT @vip_cyp: Time Immemorial...
 Tzelefos XV Cen Arch #Bridge on the Venetian Bridges Route in Paphos #Forest OUR #Cyprus

PavlouP https://…",FALSE,0,NA,2016-11-12 23:56:35,FALSE,NA,"797588934352048132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariorianopg",13,TRUE,FALSE,NA,NA
"RT @toddynho: Deixe um #RT e #LIKE  aqui nessa imagem 
passem no link : 
https://t.co/Cr3RL5NZBr
https://t.co/Cr3RL5NZBr
e faça as etapas p…",FALSE,0,NA,2016-11-12 23:56:22,FALSE,NA,"797588881638039552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AbnerMartinsjj",1786,TRUE,FALSE,NA,NA
"RT @UofLFootball: It's game day in Louisville! Cards return home to face Wake Forest. #GoCards https://t.co/j7hpHS1pBR",FALSE,0,NA,2016-11-12 23:56:22,FALSE,NA,"797588879465467908",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cpskins44",59,TRUE,FALSE,NA,NA
"RT @VladaMars: I still believe in magic. I find it everywhere I go, in forest, by the sea, in music, in love, in people.",FALSE,0,NA,2016-11-12 23:56:21,FALSE,NA,"797588878089654273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elizabug99",108,TRUE,FALSE,NA,NA
"Rooting for Ole Miss, Wake Forest, USC, and Iowa tonight!",FALSE,1,NA,2016-11-12 23:56:19,FALSE,NA,"797588870770675712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BleacherCoaches",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:56:18,FALSE,NA,"797588863308984321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brenda_freitas9",6704,TRUE,FALSE,NA,NA
"RT @cartoonnetwork: ""������Come along with me
And the butterflies and bees
We can wander through the forest
And do so as we please������ 

(������: @lindz…",FALSE,0,NA,2016-11-12 23:56:17,FALSE,NA,"797588859194380288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheAmazingLizzy",304,TRUE,FALSE,NA,NA
"@NumptyParis Literally me for the ages... I miss our sleepovers and chats and everything! FOREST OF ENCHANTMENT! https://t.co/Lro3MCWhgx",FALSE,1,"NumptyParis",2016-11-12 23:56:16,FALSE,"797587815437635585","797588855817900032","2539296073","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThatDisneyLover",0,FALSE,FALSE,NA,NA
"Sunsetting in Grey County forest tonight (but so early ...just past 4:30pm.!) https://t.co/HmG9OME34r",FALSE,0,NA,2016-11-12 23:56:16,FALSE,NA,"797588855713099776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GreyCountyGal",0,FALSE,FALSE,NA,NA
"melbourne ppl who want to hang out in like a valley or forest with me hmu",FALSE,0,NA,2016-11-12 23:56:16,FALSE,NA,"797588854488252429",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","snoopyfan97",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:56:15,FALSE,NA,"797588850453270528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michael_Rios98",6704,TRUE,FALSE,NA,NA
"RT @musicnews_facts: 'Forest Hills Drive' by J. Cole has now spent 100 weeks on Billboard 200. It hasn't left the chart since its released.…",FALSE,0,NA,2016-11-12 23:56:12,FALSE,NA,"797588840684945408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chris_Willz",1480,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:56:08,FALSE,NA,"797588824784146433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeeeBree",6704,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:56:06,FALSE,NA,"797588816328437760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssakandiicee",6704,TRUE,FALSE,NA,NA
"Why is it that everyone I support fails miserably?, both Adrian Lewis and Forest are shite.",FALSE,1,NA,2016-11-12 23:56:03,FALSE,NA,"797588803754016768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaxCunningham28",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:56:01,FALSE,NA,"797588793331216384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aleft99",6704,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:55:59,FALSE,NA,"797588786997841920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LockeyTL6",6704,TRUE,FALSE,NA,NA
"RT @Crash_Bash_: That forest green is dope ������������������������ https://t.co/ezZK7jjY72",FALSE,0,NA,2016-11-12 23:55:59,FALSE,NA,"797588783843725312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SabaliFashion",1,TRUE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:55:58,FALSE,NA,"797588780836392960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RavenProxy",6704,TRUE,FALSE,NA,NA
"When you lose your phone in the forest so you downgrade from an iPhone 6s to a samsung galaxy s4... someone pls kill me!!!",FALSE,1,NA,2016-11-12 23:55:57,FALSE,NA,"797588778734981120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Khadeejahaque_",0,FALSE,FALSE,NA,NA
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-12 23:55:56,FALSE,NA,"797588771281768448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessie_nealon",6704,TRUE,FALSE,NA,NA
"l'airbus et l'ours blanc se baladère dans la fanfiction forest.",FALSE,0,NA,2016-11-12 23:55:50,FALSE,NA,"797588746627674112",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","hypoliteficton",0,FALSE,FALSE,NA,NA
"入場した",FALSE,0,NA,2016-11-12 23:55:49,FALSE,NA,"797588744576471040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forest__river",0,FALSE,FALSE,NA,NA
"Drinking an Ember by @FFTTCIDER @ Forest Hills — https://t.co/xMpfs1d1pW #photo",FALSE,0,NA,2016-11-12 23:55:46,FALSE,NA,"797588731586891776",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","wylie",0,FALSE,FALSE,"-71.1138","42.3002"
"@celedark1 푸흐, 그래. 기운 없어?",FALSE,0,"celedark1",2016-11-12 23:55:40,FALSE,"797588493916520448","797588706114707456","1427074291","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4_ichi_forest",0,FALSE,FALSE,NA,NA
